Title,Published(Kor),Description,Link
[속보]코스피 3%급락…외인·연기금 매도 공세,2026-07-01 11:14:46 (KST),"코스피가 1일 오전 외국인과 연기금의 수급 압박에 밀려 장 초반의 상승세를 반납하고 3% 넘게 하락 전환했다.
이날 오전 11시5분 유가증권시장에서 코피스는 전 거래일보다 3.05% 하락한 8217.57을 기록했다.
이날 코스피는 간밤 뉴욕 증시의 반도체 랠리에 힘입어",https://www.munhwa.com/article/11599469
눈 앞이 침침하다면? 백내장 수술 전 꼭 확인해야 할 사항,2026-07-01 11:10:56 (KST),"[바이오타임즈] 백내장은 고령층에서 흔히 발생하는 대표적인 노인성 안질환이다.
눈앞이 뿌옇고 침침해지거나 시야가 흐려지는 증상이 지속되면 단순 노안으로 여기기 쉽",https://www.biotimes.co.kr/news/articleView.html?idxno=32860
"지방세시스템 장애로 납부 차질...정부 ""기한 연장""",2026-07-01 11:10:00 (KST),지방세시스템 장애로 자동차세 등 지방세 신고와 납부에 차질이 빚어지고 있습니다.행정안전부는 오늘(1일) 오전 9시부터 시스템 장애로 온라인과 오프라인 모두 지방세 업...,https://www.ytn.co.kr/_ln/0115_202607011110480945
스플래툰 레이더스 프리뷰: 로그라이트 요소를 품은 색다른 외전,2026-07-01 11:08:00 (KST),본격적인 오징어들의 사투.,https://kr.ign.com/splatoon-raiders/15230/seupeulraetun-reideoseu-peuribyu-rogeuraiteu-yosoreul-pumeun-saegdareun-oejeon
KBS 뉴스,2026-07-01 11:04:00 (KST),■ 프로그램명 : [출발 무등의 아침] ■ 방송 시간 : 08:30∼09:00 KBS광주 1R FM 90.5 MHz ■ 진행 : 정길...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8599261
"애플, AI 해킹 시대 대비…보안 업데이트 '선제 배포' 체제로 전환",2026-07-01 11:02:49 (KST),"[MS투데이] 애플이 인공지능(AI)을 악용한 사이버 공격 가능성에 대응하기 위해 보안 업데이트 정책을 대폭 앞당겼다.
매년 운영체제(OS) 정식 업데이트와 함께 보안 패치를 제공하던 기존 방식을 넘어, 취약점이 확인되면 즉시 수정 프로그램을 배포하는 체계로 전환하며 AI 시대 보안 경쟁에 선제적으로 대응하겠다는 전략이다.애플은 최근 iOS 26.5.2와 iPadOS 26.5.2, macOS Tahoe 26.5.2 보안 업데이트를 배포했다.
당초 차기 운영체제인 26.6 버전에 포함할 예정이었던 보안 수정 사항을 수개월 앞당겨 별도",https://www.mstoday.co.kr/news/articleView.html?idxno=102008
"김민석 “정청래, 지금 방식으로 당 대표 굳이 두 번 할 필요 없다”",2026-07-01 11:01:00 (KST),"국무총리직을 마치고 더불어민주당 8·17 전당대회에 본격 나서게 된 김민석 전 총리가 정청래 전 대표를 향해 “지금까지 했던 방식으로 굳이 (당 대표를) 두 번 할 필요나 필연성을 발견하기 어렵다”고 말했다.
김 전 총리는 1일 공개된 ‘오마이티브이(TV)’와 전날 한",https://www.hani.co.kr/arti/politics/politics_general/1266154.html
"판자촌 과거→‘참교육’ 김무열, ‘유퀴즈’ 뜬다",2026-07-01 11:00:00 (KST),"흥행 순항 중인 넷플릭스 ‘참교육’의 주역 김무열이 ‘유퀴즈’에 출연한다.
1일 오후 8시 45분 방송 되는 tvN ‘유 퀴즈 온 더 블럭’ 349회는 ‘참교육’ 특집이 펼쳐진다.
‘참교육’의 주역인 배우 김무...",https://sports.khan.co.kr/article/202607011100003
"[속보] 행안부 지방세 납부 시스템 장애‥""자동차세 등 납부기한 3일까지 연장""",2026-07-01 10:57:53 (KST),"오늘 오전 9시부터 지방세 시스템 장애로 인해 지방세 신고·납부와 증명서 발급 등 지방세 업무 처리에 차질이 빚어지고 있습니다.
행정안전부는 현재 위택스와 정부24 등을 통한 지방...",https://imnews.imbc.com/news/2026/society/article/6834168_36918.html
KBS 뉴스,2026-07-01 10:53:00 (KST),"이재명 대통령은 어젯밤 임명안을 재가한 한성숙 국무총리에게 임명장을 수여했습니다.
이 대통령은 오늘(...",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8599249
